,artist,song_name,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
786,21 Savage,Runnin,5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4
787,Juice WRLD,Face 2 Face,6L4XGeAdRRC32vVJpp8MdM,0.711,0.72,9,-4.532,1,0.0308,0.0948,0.0,0.101,0.437,155.997,124558,4
788,Juice WRLD,In My Head,2RJAKIw6nIkgZVsAIKhmqz,0.633,0.548,5,-5.634,0,0.0467,0.269,0.0,0.16,0.35,160.011,192000,4
789,Taylor Swift,The Great War,3UMrglJeju5yWyYIW6o99b,0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-05,0.0842,0.554,96.016,240356,4
790,Fujii Kaze,Shinunoga E-Wa,0o9zmvc5f3EFApU52PPIyW,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,185573,4
791,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),38T0tPVZHcPZyhtOcCP7pF,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,210576,4
792,Luke Combs,"Going, Going, Gone",67AdiJcurlf6gocGobfaXs,0.565,0.56,6,-6.034,1,0.0275,0.538,0.0,0.0961,0.325,159.931,177267,4
793,A Boogie Wit da Hoodie,Secrets,2xB46Bj9HZ4cr058yN4Pla,0.539,0.648,4,-6.008,1,0.0619,0.118,0.0,0.362,0.403,91.066,133331,4
794,ame,raining for hours,3L1JHXiqNOJ57w3n2R3HyU,0.231,0.976,10,-27.426,0,0.0487,0.152,0.987,0.48,0.00672,96.552,131500,5
795,Playboi Carti,Sky,29TPjc8wxfz4XMn21O7VsZ,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,193234,4
796,SZA,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4
797,Taylor Swift,Anti-Hero,02Zkkf2zMkwRGQjZ7T4p8f,0.638,0.634,4,-6.582,1,0.0457,0.133,1.23e-06,0.152,0.519,96.953,200690,4
798,"Tyler, The Creator",NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
799,Jelly Roll,Son Of A Sinner,25VQoiuyc0HkC5FQTj1a8G,0.365,0.541,7,-7.489,1,0.0304,0.0419,2.25e-06,0.281,0.329,86.041,232093,4
800,Zach Bryan,Oklahoma Smokeshow,0OWhKvvsHptt6vnnNUSM9a,0.544,0.573,8,-5.694,1,0.0356,0.0958,0.0,0.104,0.233,122.977,211739,4
801,Kordhell,Murder In My Mind,6qyS9qBy0mEk3qYaH8mPss,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,145000,4
802,Tiësto,10:35,6BePGk3eCan4FqaW2X8Qy3,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253,4
803,Morgan Wallen,Tennessee Fan,3Ga7Uele3zN57vQ4F0HPTW,0.482,0.847,6,-4.741,1,0.0317,0.081,0.0,0.0832,0.592,76.01,198255,4
804,Baby Keem,family ties (with Kendrick Lamar),3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,252262,4
805,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,35ovElsgyAtQwYPYnZJECg,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,196520,4
806,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",30QR0ndUdiiMQMA9g1PGCm,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490,4
807,HARDY,wait in the truck (feat. Lainey Wilson),7trjNYF5ek7zX4GKSHQZbP,0.534,0.466,6,-6.98,1,0.0272,0.277,0.0,0.0979,0.23,140.0,277660,4
808,Carin Leon,Que Vuelvas,6Um358vY92UBv5DloTRX9L,0.491,0.643,10,-4.309,1,0.0442,0.187,0.0,0.109,0.779,162.469,169419,4
809,Drake,BackOutsideBoyz,0wshkEEcJUQU33RSRBb5dv,0.849,0.433,5,-8.434,0,0.316,0.0407,0.0,0.388,0.395,142.11,152962,4
810,AJR,World's Smallest Violin,3jHBgKdLCf46aP3HRI0WYv,0.68,0.696,5,-6.977,1,0.051,0.116,0.0,0.607,0.684,115.962,180743,4
811,"Tyler, The Creator",ARE WE STILL FRIENDS?,5TxRUOsGeWeRl3xOML59Ai,0.216,0.497,10,-8.025,1,0.0371,0.128,2.39e-06,0.111,0.313,187.308,265480,3
812,Sabrina Carpenter,Nonsense,6dgUya35uo964z7GZXM07g,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4
813,Fuerza Regida,Bebe Dame,0mzsLrUNazBaRfYZfjmpSV,0.537,0.602,7,-4.631,1,0.0458,0.296,0.0,0.0715,0.753,157.437,271862,4
814,LE SSERAFIM,ANTIFRAGILE,4fsQ0K37TOXa3hEQfjEic1,0.882,0.797,10,-3.299,0,0.0819,0.0821,0.0,0.113,0.824,105.025,184444,4
815,Taylor Swift,Lavender Haze,4g2c7NoTWAOSYDy44l9nub,0.735,0.444,10,-10.519,1,0.0684,0.204,0.0012,0.17,0.0984,97.038,202396,4
816,ThxSoMch,SPIT IN MY FACE!,7yBEKiv1LmO7GM4rOejhcW,0.73,0.785,8,-6.512,1,0.055,0.0464,0.0227,0.111,0.652,94.107,147875,4
817,Metro Boomin,On Time (with John Legend),0YFqKxV9uNu6LUeYkLOKRS,0.364,0.62,5,-6.638,0,0.0555,0.736,0.00225,0.429,0.491,79.904,168920,4
818,Morgan Wallen,Cover Me Up,0mKnuxVkPi5h0kuvZl44VM,0.549,0.44,7,-8.192,1,0.0264,0.232,7.37e-06,0.107,0.214,128.01,293707,3
819,Taylor Swift,Maroon,199E1RRrVmVTQqBXih5qRC,0.658,0.378,7,-8.3,1,0.0379,0.0593,0.0,0.0976,0.0382,108.034,218271,4
820,Armani White,BILLIE EILISH.,27ZZdyTSQWI7Cug2d2PkqV,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283,4
821,The 1975,About You,1fDFHXcykq4iw8Gg7s5hG9,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,326491,4
822,King Von,Took Her To The O,7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,1,-7.002,1,0.29,0.0149,4.71e-06,0.121,0.4,159.98,196180,4
823,Kenshi Yonezu,KICK BACK,3khEEPRyBeOUabbmOPJzAG,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,193495,4
824,Taylor Swift,Midnight Rain,6Nl7KyvjkFncGsjB49SxLl,0.636,0.377,0,-11.721,1,0.0708,0.71,6.51e-05,0.115,0.23,139.966,174783,4
825,Imagine Dragons,Bones,0HqZX76SFLDz2aW8aiqi7G,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,165265,4
826,Taylor Swift,"You're On Your Own, Kid",7gVWKBcfIW93YxNBi3ApIE,0.694,0.38,2,-10.307,1,0.0614,0.416,8.47e-06,0.126,0.376,120.044,194207,4
827,Taylor Swift,Christmas Tree Farm,2mvabkN1i2gLnGAPUVdwek,0.598,0.68,7,-4.505,1,0.0331,0.06,0.0,0.324,0.437,134.002,228027,4
828,Ivan Cornejo,La Curiosidad,0hnvQLkV7yOjslEzflJSK4,0.626,0.454,3,-8.767,0,0.0392,0.729,0.000442,0.159,0.36,123.351,216000,4
829,"Tyler, The Creator",BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921,3
830,Taylor Swift,Karma,5oqDgw5VGBln5dSIOPWyBq,0.649,0.622,8,-7.054,1,0.0582,0.074,0.0,0.594,0.106,90.024,204852,4
831,Stevie Wonder,What Christmas Means To Me,1V0qqWBbIWt8hlAjxTZedR,0.521,0.699,0,-6.961,1,0.0338,0.0981,0.0,0.1,0.802,83.529,148147,4
832,Rosa Linn,SNAP,76OGwb5RA9h4FxQPT33ekc,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,179551,4
833,Noah Kahan,Stick Season,0mflMxspEfB0VbI1kyLiAv,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,182347,4
834,"Tyler, The Creator",EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4
835,SZA,Forgiveless (feat. Ol' Dirty Bastard),5IcP1PPnleZ2kuwKDyfNC5,0.668,0.769,9,-5.25,1,0.218,0.366,0.0,0.0861,0.469,79.852,141960,4
836,Lil Baby,California Breeze,6ug9fUi5oLLgQgOF1G8WkM,0.738,0.666,5,-6.97,0,0.455,0.00361,0.0,0.107,0.215,161.734,177789,4
837,Fuerza Regida,Billete Grande (En Vivo),3XfUFGzbr0LmwFVoLXd9cO,0.751,0.601,5,-5.912,0,0.0828,0.533,0.0,0.377,0.56,100.994,163940,1
838,Taylor Swift,Bejeweled,0jvo9CjnbR0lYUDTSNTMiu,0.7,0.55,7,-9.13,1,0.0653,0.0661,0.000102,0.091,0.412,164.003,194166,4
839,Bad Bunny,La Corriente,1797zYiX4cKosMH836X9Gt,0.663,0.786,11,-3.51,0,0.195,0.229,0.0,0.219,0.579,196.12,198367,4
840,Central Cee,LET GO,3zkyus0njMCL6phZmNNEeN,0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016,175890,4
841,Kendrick Lamar,N95,0fX4oNGBWO3dSGUZcVdVV2,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,195950,4
842,Metro Boomin,Around Me (feat. Don Toliver),221qmpQeBNV87sUjQeUTVH,0.693,0.67,2,-3.537,0,0.0345,0.0958,0.00857,0.432,0.084,119.907,191520,4
843,Olivia Rodrigo,favorite crime,5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,152667,4
844,Metro Boomin,Trance (with Travis Scott & Young Thug),5wG3HvLhF6Y5KTGlK0IW3J,0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497,194787,4
845,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,0.765,0.556,11,-6.417,1,0.0512,0.275,0.0,0.0824,0.274,111.033,169227,4
846,Ivan Cornejo,J.,4lUsBLTAiufWocWtg4H0my,0.408,0.47,10,-10.149,1,0.0893,0.666,5.44e-05,0.0926,0.0953,51.66,234613,4
847,Lil Durk,Mad Max,2i2qDe3dnTl6maUE31FO7c,0.898,0.64,5,-8.796,0,0.255,0.0212,0.0,0.0919,0.68,149.988,153600,4
848,Drake,Hours In Silence,0sSRLXxknVTQDStgU1NqpY,0.501,0.403,6,-11.106,0,0.119,0.234,0.0,0.267,0.111,118.352,399154,4
849,Nardo Wick,Dah Dah DahDah,2TSfStvlAMLw89u3tali79,0.66,0.373,11,-10.234,1,0.595,0.149,0.0,0.106,0.35,167.912,151776,4
850,Lil Yachty,Poland,74loibzxXRL875X20kenvk,0.695,0.555,5,-8.5,0,0.0509,0.141,0.826,0.11,0.26,150.024,83200,4
851,The Weeknd,Heartless,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4
852,Darlene Love,Christmas (Baby Please Come Home),47ohYW8e7dxCYn9qbUMBCI,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,166453,4
853,Yeat,Monëy so big,7BbaIYAdi3pg4MGl6PHwPv,0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,160052,4
854,New West,Those Eyes,2GThBgzZoZfz0lx1JjBwfe,0.597,0.351,4,-8.043,1,0.0281,0.727,3.86e-05,0.319,0.243,119.948,220750,3
855,Bad Bunny,Tarot,41oY4WCTj5kccfesTVFnvN,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,237895,4
856,Taylor Swift,Bigger Than The Whole Sky,0BiqmkasE5FdrChwKfVp8X,0.422,0.235,6,-12.379,1,0.0568,0.826,0.00648,0.115,0.068,165.71,218503,4
857,Morgan Wallen,Days That End In Why,4tn5fOYDtxFldIMVOVcKkc,0.451,0.618,6,-5.677,1,0.0263,0.213,3.22e-05,0.165,0.457,159.856,162475,3
858,Øneheart,snowfall,4xF4ZBGPZKxECeDFrqSAG4,0.466,0.0918,10,-26.813,1,0.0269,0.929,0.803,0.439,0.0841,95.014,124066,4
859,Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
860,Taylor Swift,Lover,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4
861,KAROL G,CAIRO,6WbAhuwE6fCOriBu5786X1,0.951,0.692,5,-4.038,0,0.312,0.472,0.000182,0.0894,0.431,115.047,201280,4
862,Jonas Brothers,Like It's Christmas,1OjmlSFuzYflWjSMTCyTJv,0.725,0.571,1,-6.007,1,0.102,0.0183,0.0,0.0519,0.61,146.035,200880,4
863,INTERWORLD,METAMORPHOSIS,2ksyzVfU0WJoBpu8otr4pz,0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014,142839,4
864,Shakira,Monotonía,6G12ZafqofSq7YtrMqUm76,0.873,0.695,0,-4.207,0,0.0459,0.419,1.23e-06,0.211,0.823,131.963,158805,4
865,NewJeans,Hype Boy,0a4MMyCrzT0En247IhqZbD,0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,179027,4
866,Grupo Marca Registrada,El Rescate,4w273WCBXwM4P3jTX5HkB2,0.794,0.594,7,-8.698,0,0.139,0.283,0.000381,0.109,0.637,99.238,160897,3
867,Taylor Swift,Question...?,6C7OF1Jal7YkyjzyUG8vkK,0.751,0.502,7,-8.777,1,0.162,0.226,0.0,0.297,0.112,108.989,210557,4
868,Drake,More M’s,29YW2xXlo6Pc6M0SBTCXYN,0.704,0.504,1,-6.749,1,0.223,0.0405,0.000422,0.139,0.0713,82.537,221406,4
869,Justin Bieber,Ghost,6I3mqTwhRpn34SLVafSH7G,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4
870,Luke Combs,The Kind of Love We Make,28n8z9IQKyjMPxmvYMBqZa,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,224427,4
871,RAYE,Escapism. - Sped Up,4rPJSqrov3zqGwXlemLBMw,0.435,0.768,6,-5.352,0,0.201,0.0857,0.000231,0.0918,0.378,107.588,239888,4
872,Quavo,HOTEL LOBBY (Unc & Phew),0QNNd0qMCDbraS1nQPg3aA,0.821,0.636,11,-4.479,1,0.169,0.142,0.0,0.233,0.163,127.961,142657,4
873,Quavo,To The Bone (feat. YoungBoy Never Broke Again),4wRJHXHDJnKSPr9IVn0BFR,0.899,0.582,11,-7.275,0,0.264,0.0395,0.0,0.1,0.505,149.973,283196,4
874,Drake,Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,291175,4
875,Eslabon Armado,Jugaste y Sufrí,3NqBxTOMCJ3zW9CIP51td4,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,275194,1
876,Gesaffelstein,Lost in the Fire (feat. The Weeknd),2vXKRlJBXyOcvZYTdNeckS,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4
877,The Rare Occasions,Notion,0sTlGEld0h8kIPZaKDYUf4,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,195121,4
878,Drake,Jumbotron Shit Poppin,2ZlABhxMMa43COmZ97kKsJ,0.799,0.575,6,-6.257,0,0.282,0.221,0.0,0.196,0.319,99.026,137151,4
879,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,4
880,21 Savage,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,190331,4
881,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),6ADDIJxxqzM9LMpm78yzQG,0.659,0.323,9,-13.425,1,0.0436,0.735,0.00321,0.116,0.154,110.007,256124,4
882,Baby Keem,16,1Is8hGpkGMiePASAxBluxM,0.701,0.782,1,-4.987,1,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040,4
883,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],1RDvyOk4WtPCtoqciJwVn8,0.71,0.879,0,-4.218,1,0.0422,0.158,0.00142,0.439,0.341,114.993,201391,4
884,Taylor Swift,Mastermind,56hioFjQ0DXrdn04hZcFgG,0.661,0.352,4,-14.077,1,0.117,0.571,0.00147,0.0884,0.13,125.934,191039,4
885,Metro Boomin,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),3SsJ17EnPIu1B4GZshqjIS,0.491,0.77,5,-6.018,0,0.308,0.112,0.0,0.319,0.37,177.977,189427,3
886,Metro Boomin,I Can't Save You (Interlude) [with Future & feat. Don Toliver],2N9LEu6Pf8nDcp3GjWJT1Z,0.668,0.727,1,-4.613,1,0.248,0.0301,0.0,0.143,0.309,143.083,90720,4
887,Cochise,Tell Em,7nc7mlSdWYeFom84zZ8Wr8,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,180380,4
888,JVKE,this is what falling in love feels like,2PWTZV5znjLtZC5T1EVJvL,0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,120308,5
889,Megan Moroney,Tennessee Orange,3fl4zil6HJ0N1FL3YIRwdC,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,223120,3
890,$uicideboy$,Matte Black,0hPRWztAIbNkt6GcFcLiqF,0.877,0.826,10,-3.75,0,0.206,0.122,1.05e-05,0.104,0.814,75.003,238146,4
891,$uicideboy$,1000 Blunts,09riz9pAPJyYYDVynE5xxY,0.83,0.698,5,-6.517,0,0.077,0.224,1.02e-06,0.191,0.595,132.99,175476,4
892,Steve Lacy,Infrunami,0f8eRy9A0n6zXpKSHSCAEp,0.826,0.299,9,-7.721,1,0.0446,0.31,0.0952,0.0758,0.215,97.012,178328,4
893,Yung Gravy,Betty (Get Money),4cacyP5c3PMlfnyjpg13xW,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,146471,4
894,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,220488,4
895,Taylor Swift,High Infidelity,5kiZGSxgqPdv6rbqL9THdd,0.646,0.529,10,-10.179,1,0.0864,0.723,0.0,0.0885,0.755,87.862,231475,4
896,Aaron May,Let Go,1NCWXbUyF88ee30OMAe7dO,0.87,0.498,9,-8.339,0,0.0622,0.046,0.0,0.146,0.692,110.017,176532,4
897,Parker McCollum,Handle On You,6Qpfsw8OS5HW5XxgmXYLWS,0.588,0.931,6,-3.925,1,0.0318,0.00411,0.0,0.345,0.625,105.027,219333,4
898,Harry Styles,Matilda,6uvh0In7u1Xn4HgxOfAn8O,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4
899,Taylor Swift,Vigilante Shit,5yeuXkukVGuix3vmLu2BPJ,0.87,0.279,4,-11.134,0,0.364,0.16,1.74e-05,0.121,0.16,79.996,164801,4
900,Juice WRLD,Let Me Know (I Wonder Why Freestyle),3wwo0bJvDSorOpNfzEkfXx,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,215381,4
901,Zach Bryan,The Good I'll Do,53zCCom4uEoIBaOAEJtjUL,0.434,0.215,10,-8.478,1,0.0417,0.82,0.0,0.456,0.187,118.152,211316,4
902,Isabel LaRosa,i'm yours,37vVp2sWHuuIBOSl1NswP6,0.398,0.705,5,-7.07,0,0.0756,0.204,5.13e-05,0.443,0.635,111.487,145668,4
903,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4
904,Quality Control,Baby (Lil Baby feat. DaBaby),5MPPttjfGap2C6j6eKcO6J,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,142417,4
905,The Weeknd,After Hours,2p8IUWQDrpjuFltbdgLOag,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
906,Corey Kent,Wild as Her,4RG7P0CXQ4pe0OeCAHjX5L,0.504,0.736,0,-6.079,1,0.0352,0.00216,0.0,0.129,0.46,148.014,199733,4
907,Hotel Ugly,Shut up My Moms Calling - (Sped Up),31mzt4ZV8C0f52pIz1NSwd,0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024,135529,4
908,Yeat,Flawlëss (feat. Lil Uzi Vert),1a019wP7IdYLexwbmfZPm3,0.474,0.805,1,-5.997,1,0.332,0.0715,0.0,0.147,0.109,131.001,176125,4
909,Noah Kahan,Stick Season,0GNVXNz7Jkicfk2mp5OyG5,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,182347,4
910,Kelly Clarkson,"Santa, Can’t You Hear Me",2O3MQ6H3gjrIWDcpeTrikT,0.495,0.896,11,-2.381,1,0.0331,0.005,0.0,0.353,0.462,146.04,242645,4
911,The Weeknd,Is There Someone Else?,0mL82sxCRjrs3br407IdJh,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
912,JID,Surround Sound (feat. 21 Savage & Baby Tate),1udwFobQ1JoOdWPQrp2b6u,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4
913,Glass Animals,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
914,Marshmello,Numb,10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,155589,4
915,La Adictiva,JGL,5kpxVMDvYGRmNqawPqDTYR,0.702,0.586,8,-5.317,1,0.118,0.55,0.0,0.27,0.965,112.852,158093,4
916,Morgan Wallen,7 Summers,4obHzpwGrjoTuZh2DItEMZ,0.466,0.786,0,-5.13,1,0.0328,0.417,6.1e-05,0.125,0.571,203.903,210507,4
917,King Von,"Crazy Story, Pt. 3",23TwR29GSeJBfXnXhmDlwR,0.729,0.73,11,-5.14,0,0.261,0.00165,4.33e-05,0.118,0.41,156.953,191399,4
918,Harry Styles,Satellite,0rzaRSujxA0bKyjJl6vHYq,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577,4
919,Taylor Swift,Question...?,0heeNYlwOGuUSe7TgUD27B,0.751,0.502,7,-8.763,1,0.167,0.2,0.0,0.296,0.106,108.943,210557,4
920,Grupo Frontera,No Se Va - En Vivo,23Lyy7ZXRvzfgH4JtDkKrX,0.594,0.527,0,-9.335,1,0.0335,0.121,0.0,0.234,0.692,172.712,194019,4
